wiki_id,total_M_2,total_F_2,c_o_M_2,c_o_F_2,pure_M_2,pure_F_2,total_M_3,total_F_3,c_o_M_3,c_o_F_3,pure_M_3,pure_F_3,total_M_4,total_F_4,c_o_M_4,c_o_F_4,pure_M_4,pure_F_4,total_M_5,total_F_5,c_o_M_5,c_o_F_5,pure_M_5,pure_F_5,total_M_6,total_F_6,c_o_M_6,c_o_F_6,pure_M_6,pure_F_6,total_M_7,total_F_7,c_o_M_7,c_o_F_7,pure_M_7,pure_F_7,total_M_8,total_F_8,c_o_M_8,c_o_F_8,pure_M_8,pure_F_8,total_M_9,total_F_9,c_o_M_9,c_o_F_9,pure_M_9,pure_F_9,total_M_10,total_F_10,c_o_M_10,c_o_F_10,pure_M_10,pure_F_10,total_M_sent,total_F_sent,c_o_M_sent,c_o_F_sent,pure_M_sent,pure_F_sent
25737451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12578919,60,15,3,3,57,12,60,15,4,3,56,12,60,15,5,4,55,11,60,15,6,5,54,10,60,15,6,5,54,10,60,15,7,6,53,9,60,15,7,6,53,9,60,15,9,8,51,7,60,15,9,8,51,7,60,15,14,11,46,4
3584252,17,12,0,0,17,12,17,12,2,2,15,10,17,12,3,3,14,9,17,12,5,5,12,7,17,12,5,5,12,7,17,12,6,6,11,6,17,12,6,6,11,6,17,12,6,6,11,6,17,12,6,6,11,6,17,12,10,9,7,3
1537627,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0
32002101,32,11,2,2,30,9,32,11,3,3,29,8,32,11,3,3,29,8,32,11,3,3,29,8,32,11,3,3,29,8,32,11,3,3,29,8,32,11,4,4,28,7,32,11,4,4,28,7,32,11,4,4,28,7,32,11,10,5,22,6
4118336,14,4,0,0,14,4,14,4,0,0,14,4,14,4,0,0,14,4,14,4,0,0,14,4,14,4,0,0,14,4,14,4,1,1,13,3,14,4,1,1,13,3,14,4,2,1,12,3,14,4,2,1,12,3,14,4,5,2,9,2
23823721,0,18,0,0,0,18,0,18,0,0,0,18,0,18,0,0,0,18,0,18,0,0,0,18,0,18,0,0,0,18,0,18,0,0,0,18,0,18,0,0,0,18,0,18,0,0,0,18,0,18,0,0,0,18,0,18,0,0,0,18
423371,21,22,6,6,15,16,21,22,7,7,14,15,21,22,9,9,12,13,21,22,10,11,11,11,21,22,10,12,11,10,21,22,12,13,9,9,21,22,12,13,9,9,21,22,12,13,9,9,21,22,13,14,8,8,21,22,15,17,6,5
1164497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338461,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
27193568,63,21,8,8,55,13,63,21,10,9,53,12,63,21,13,11,50,10,63,21,14,11,49,10,63,21,15,11,48,10,63,21,17,12,46,9,63,21,19,13,44,8,63,21,20,14,43,7,63,21,23,15,40,6,63,21,29,17,34,4
5115542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264802,42,7,4,3,38,4,42,7,5,4,37,3,42,7,7,6,35,1,42,7,7,6,35,1,42,7,7,6,35,1,42,7,7,6,35,1,42,7,8,7,34,0,42,7,8,7,34,0,42,7,8,7,34,0,42,7,9,7,33,0
16168330,4,4,0,0,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,4,1,1,3,3,4,4,1,1,3,3,4,4,1,1,3,3,4,4,1,1,3,3,4,4,1,1,3,3,4,4,2,2,2,2
12402453,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
24731602,4,2,1,1,3,1,4,2,1,1,3,1,4,2,1,1,3,1,4,2,1,1,3,1,4,2,1,1,3,1,4,2,2,2,2,0,4,2,3,2,1,0,4,2,3,2,1,0,4,2,3,2,1,0,4,2,3,2,1,0
10855118,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0
17372357,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0
11094452,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
20658736,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0
30148123,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
8013000,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0
9972502,16,21,4,5,12,16,16,21,6,7,10,14,16,21,6,7,10,14,16,21,6,7,10,14,16,21,7,8,9,13,16,21,7,8,9,13,16,21,8,9,8,12,16,21,8,9,8,12,16,21,9,10,7,11,16,21,11,12,5,9
3018980,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0
2014023,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4431656,27,18,3,3,24,15,27,18,4,3,23,15,27,18,5,4,22,14,27,18,5,4,22,14,27,18,5,4,22,14,27,18,5,4,22,14,27,18,5,5,22,13,27,18,5,5,22,13,27,18,6,6,21,12,27,18,8,9,19,9
3777574,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
31835579,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,2,2,2,1
1792743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317122,84,17,9,9,75,8,84,17,11,9,73,8,84,17,13,10,71,7,84,17,15,11,69,6,84,17,17,13,67,4,84,17,18,13,66,4,84,17,22,13,62,4,84,17,22,13,62,4,84,17,24,13,60,4,84,17,38,16,46,1
9800451,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0
4130836,1,3,0,0,1,3,1,3,0,0,1,3,1,3,0,0,1,3,1,3,0,0,1,3,1,3,0,0,1,3,1,3,0,0,1,3,1,3,0,0,1,3,1,3,1,1,0,2,1,3,1,1,0,2,1,3,1,1,0,2
16927051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30750975,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0
1623051,18,24,8,8,10,16,18,24,8,8,10,16,18,24,9,9,9,15,18,24,9,9,9,15,18,24,9,9,9,15,18,24,9,9,9,15,18,24,9,9,9,15,18,24,9,9,9,15,18,24,9,10,9,14,18,24,11,13,7,11
21133839,31,15,5,5,26,10,31,15,6,5,25,10,31,15,7,7,24,8,31,15,7,7,24,8,31,15,7,8,24,7,31,15,8,10,23,5,31,15,8,10,23,5,31,15,8,10,23,5,31,15,10,10,21,5,31,15,11,11,20,4
8785217,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28
11632165,12,17,3,4,9,13,12,17,3,4,9,13,12,17,3,4,9,13,12,17,3,4,9,13,12,17,4,5,8,12,12,17,4,5,8,12,12,17,5,6,7,11,12,17,5,6,7,11,12,17,6,7,6,10,12,17,8,10,4,7
19401407,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0
28558349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31470445,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0
1054845,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0
19887961,18,17,2,2,16,15,18,17,3,3,15,14,18,17,4,4,14,13,18,17,5,5,13,12,18,17,5,5,13,12,18,17,7,7,11,10,18,17,7,7,11,10,18,17,7,7,11,10,18,17,9,8,9,9,18,17,12,9,6,8
10304105,47,7,1,1,46,6,47,7,2,2,45,5,47,7,2,2,45,5,47,7,4,4,43,3,47,7,4,4,43,3,47,7,5,5,42,2,47,7,5,5,42,2,47,7,5,5,42,2,47,7,5,5,42,2,47,7,9,7,38,0
30866673,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0
8013508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31196469,77,31,6,6,71,25,77,31,8,7,69,24,77,31,11,10,66,21,77,31,15,13,62,18,77,31,16,14,61,17,77,31,17,15,60,16,77,31,17,16,60,15,77,31,18,17,59,14,77,31,20,19,57,12,77,31,26,21,51,10
28746871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27411835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75984,102,8,3,3,99,5,102,8,5,5,97,3,102,8,9,6,93,2,102,8,9,6,93,2,102,8,10,7,92,1,102,8,10,7,92,1,102,8,10,7,92,1,102,8,10,7,92,1,102,8,10,7,92,1,102,8,16,8,86,0
1428132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20750885,6,6,1,1,5,5,6,6,1,1,5,5,6,6,1,1,5,5,6,6,1,1,5,5,6,6,1,1,5,5,6,6,1,1,5,5,6,6,1,1,5,5,6,6,2,2,4,4,6,6,2,2,4,4,6,6,2,2,4,4
32552492,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1814089,3,7,0,0,3,7,3,7,0,0,3,7,3,7,0,0,3,7,3,7,0,0,3,7,3,7,0,0,3,7,3,7,0,0,3,7,3,7,0,0,3,7,3,7,0,0,3,7,3,7,0,0,3,7,3,7,0,0,3,7
10996357,34,0,0,0,34,0,34,0,0,0,34,0,34,0,0,0,34,0,34,0,0,0,34,0,34,0,0,0,34,0,34,0,0,0,34,0,34,0,0,0,34,0,34,0,0,0,34,0,34,0,0,0,34,0,34,0,0,0,34,0
20993667,2,10,0,0,2,10,2,10,0,0,2,10,2,10,0,0,2,10,2,10,0,0,2,10,2,10,0,0,2,10,2,10,0,0,2,10,2,10,0,0,2,10,2,10,0,0,2,10,2,10,0,0,2,10,2,10,1,1,1,9
5441734,32,3,0,0,32,3,32,3,0,0,32,3,32,3,0,0,32,3,32,3,0,0,32,3,32,3,0,0,32,3,32,3,1,1,31,2,32,3,2,2,30,1,32,3,2,2,30,1,32,3,2,2,30,1,32,3,2,3,30,0
2175294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25458401,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
2198940,26,3,0,0,26,3,26,3,0,0,26,3,26,3,0,0,26,3,26,3,0,0,26,3,26,3,0,0,26,3,26,3,1,1,25,2,26,3,1,1,25,2,26,3,2,1,24,2,26,3,2,1,24,2,26,3,2,1,24,2
19128264,3,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,3,2
180785,5,25,0,0,5,25,5,25,0,0,5,25,5,25,0,0,5,25,5,25,0,0,5,25,5,25,0,0,5,25,5,25,0,0,5,25,5,25,0,0,5,25,5,25,1,1,4,24,5,25,2,2,3,23,5,25,3,3,2,22
12346194,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
13914496,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0
20086938,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0
3625574,4,4,0,0,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,4,1,1,3,3,4,4,1,1,3,3,4,4,1,1,3,3,4,4,1,1,3,3
16062566,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3
6254878,58,13,2,3,56,10,58,13,2,3,56,10,58,13,6,6,52,7,58,13,7,7,51,6,58,13,8,8,50,5,58,13,8,8,50,5,58,13,9,10,49,3,58,13,10,10,48,3,58,13,10,10,48,3,58,13,12,11,46,2
45481,41,5,2,2,39,3,41,5,3,3,38,2,41,5,5,4,36,1,41,5,6,4,35,1,41,5,7,4,34,1,41,5,7,4,34,1,41,5,8,4,33,1,41,5,9,4,32,1,41,5,10,5,31,0,41,5,12,5,29,0
3819605,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0
293623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24342593,15,23,7,7,8,16,15,23,7,7,8,16,15,23,10,9,5,14,15,23,10,9,5,14,15,23,10,10,5,13,15,23,11,11,4,12,15,23,12,12,3,11,15,23,12,12,3,11,15,23,12,12,3,11,15,23,14,15,1,8
1009041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23614710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705514,5,4,0,0,5,4,5,4,0,0,5,4,5,4,0,0,5,4,5,4,0,0,5,4,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,2,4,2
3894257,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
2442464,49,43,10,11,39,32,49,43,16,16,33,27,49,43,18,16,31,27,49,43,23,21,26,22,49,43,28,23,21,20,49,43,30,25,19,18,49,43,31,26,18,17,49,43,31,27,18,16,49,43,31,28,18,15,49,43,32,34,17,9
7818551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29899086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5044905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5945009,23,3,0,0,23,3,23,3,0,0,23,3,23,3,0,0,23,3,23,3,0,0,23,3,23,3,2,2,21,1,23,3,2,2,21,1,23,3,3,3,20,0,23,3,3,3,20,0,23,3,3,3,20,0,23,3,3,3,20,0
21254725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21259864,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0
4916683,49,0,0,0,49,0,49,0,0,0,49,0,49,0,0,0,49,0,49,0,0,0,49,0,49,0,0,0,49,0,49,0,0,0,49,0,49,0,0,0,49,0,49,0,0,0,49,0,49,0,0,0,49,0,49,0,0,0,49,0
19911954,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
20581282,16,7,0,0,16,7,16,7,0,0,16,7,16,7,0,0,16,7,16,7,0,0,16,7,16,7,0,0,16,7,16,7,0,0,16,7,16,7,0,0,16,7,16,7,0,0,16,7,16,7,0,0,16,7,16,7,0,0,16,7
14738854,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0
20398873,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2
3971835,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
17942252,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0,42,0,0,0,42,0
26923633,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,0,0,4,3,4,3,1,2,3,1
1809458,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
27998686,4,1,1,1,3,0,4,1,1,1,3,0,4,1,1,1,3,0,4,1,1,1,3,0,4,1,1,1,3,0,4,1,1,1,3,0,4,1,1,1,3,0,4,1,1,1,3,0,4,1,1,1,3,0,4,1,2,1,2,0
894179,47,4,0,0,47,4,47,4,0,0,47,4,47,4,0,0,47,4,47,4,0,0,47,4,47,4,1,1,46,3,47,4,1,1,46,3,47,4,1,1,46,3,47,4,1,1,46,3,47,4,1,1,46,3,47,4,2,2,45,2
19898036,3,3,0,0,3,3,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,2,2,1,1
19539381,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0
27662471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10753947,19,18,2,2,17,16,19,18,4,4,15,14,19,18,5,5,14,13,19,18,5,6,14,12,19,18,6,7,13,11,19,18,7,9,12,9,19,18,7,9,12,9,19,18,8,10,11,8,19,18,8,10,11,8,19,18,12,14,7,4
18849375,6,8,0,0,6,8,6,8,0,0,6,8,6,8,0,0,6,8,6,8,1,1,5,7,6,8,1,1,5,7,6,8,1,1,5,7,6,8,1,1,5,7,6,8,2,2,4,6,6,8,2,2,4,6,6,8,5,5,1,3
5127878,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
24445186,12,10,5,5,7,5,12,10,5,5,7,5,12,10,5,5,7,5,12,10,6,5,6,5,12,10,7,5,5,5,12,10,9,7,3,3,12,10,9,7,3,3,12,10,9,7,3,3,12,10,10,8,2,2,12,10,11,8,1,2
26383573,16,14,1,1,15,13,16,14,2,2,14,12,16,14,3,3,13,11,16,14,4,4,12,10,16,14,6,6,10,8,16,14,6,6,10,8,16,14,8,8,8,6,16,14,9,8,7,6,16,14,11,10,5,4,16,14,14,12,2,2
76641,22,22,4,5,18,17,22,22,6,7,16,15,22,22,6,7,16,15,22,22,8,9,14,13,22,22,9,10,13,12,22,22,9,10,13,12,22,22,9,10,13,12,22,22,9,10,13,12,22,22,10,11,12,11,22,22,13,13,9,9
161452,31,0,0,0,31,0,31,0,0,0,31,0,31,0,0,0,31,0,31,0,0,0,31,0,31,0,0,0,31,0,31,0,0,0,31,0,31,0,0,0,31,0,31,0,0,0,31,0,31,0,0,0,31,0,31,0,0,0,31,0
4120837,58,0,0,0,58,0,58,0,0,0,58,0,58,0,0,0,58,0,58,0,0,0,58,0,58,0,0,0,58,0,58,0,0,0,58,0,58,0,0,0,58,0,58,0,0,0,58,0,58,0,0,0,58,0,58,0,0,0,58,0
23398644,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0
12619795,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13
21889241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
